States/UTs,Rice,Wheat,Atta,Gram Dal,Tur Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk,Groundnut Oil,Mustard Oil,Vanaspati,Soya Oil,Sunflower Oil,Palm Oil,Gur,Tea Loose,Salt,Potato,Onion,Tomato,Date,price_type
Average Price,33.3711,27.202399999999997,30.8823,64.9863,101.9141,97.0751,92.4059,85.8661,39.2891,51.06229999999999,177.248,160.3187,137.1685,140.1326,160.1043,113.6012,44.2195,249.87009999999998,17.3897,21.601799999999997,19.8445,34.6229,2022-09-27,wholesale
Maximum Price,56.0,40.0,62.0,105.0,122.0,130.0,115.0,117.0,47.0,74.0,240.0,211.0,200.0,190.0,215.0,175.0,90.0,519.34,27.0,45.0,45.0,80.0,2022-09-27,wholesale
Minimum Price,18.0,16.0,15.5,53.0,70.0,70.0,72.5,64.5,33.0,30.0,145.0,130.5,92.0,110.0,126.1,85.7,31.0,120.0,6.38,8.0,8.7,12.0,2022-09-27,wholesale
Modal Price,28.0,23.0,30.0,60.0,100.0,95.0,90.0,80.0,38.0,50.0,180.0,160.0,125.0,140.0,170.0,110.0,40.0,280.0,20.0,19.0,18.0,40.0,2022-09-27,wholesale
Average Price,33.5553,27.4004,30.8453,65.2946,102.0363,97.1353,92.46770000000001,85.9884,39.2237,51.3485,177.2045,159.5058,135.64610000000002,139.5267,159.0833,112.6062,44.2397,248.5697,17.4029,21.867199999999997,19.9268,34.5665,2022-09-28,wholesale
Maximum Price,56.0,40.0,62.0,105.0,122.0,130.0,115.0,117.0,47.0,74.0,240.0,220.0,200.0,190.0,215.0,175.0,90.0,519.34,27.0,45.0,45.0,80.0,2022-09-28,wholesale
Minimum Price,19.0,16.0,15.5,53.0,70.0,70.0,72.5,64.5,33.0,30.0,140.0,120.88,92.0,110.0,125.9,85.0,31.0,120.0,6.38,8.0,8.7,12.0,2022-09-28,wholesale
Modal Price,29.0,25.0,30.0,60.0,105.0,90.0,90.0,80.0,38.0,50.0,180.0,160.0,125.0,140.0,180.0,120.0,40.0,280.0,15.0,18.0,19.0,40.0,2022-09-28,wholesale
Average Price,33.3607,27.210700000000003,30.8719,65.2835,102.1752,97.43860000000001,92.6608,86.09270000000001,39.2468,51.193900000000006,177.1684,159.01670000000001,136.5506,139.5964,158.5492,112.5976,44.452600000000004,250.68509999999998,17.3906,21.8724,20.031,34.614000000000004,2022-09-29,wholesale
Maximum Price,56.0,40.0,62.0,105.0,122.0,130.0,120.0,117.0,47.0,74.0,240.0,211.0,200.0,190.0,215.0,175.0,90.0,519.34,27.0,45.0,45.0,80.0,2022-09-29,wholesale
Minimum Price,18.0,16.0,15.5,53.0,70.0,70.0,72.5,64.5,33.0,30.0,140.0,130.0,92.0,110.0,125.7,85.0,31.0,120.0,6.38,8.0,8.7,12.0,2022-09-29,wholesale
Modal Price,28.0,24.0,30.0,60.0,105.0,90.0,90.0,80.0,38.0,50.0,180.0,160.0,125.0,140.0,180.0,120.0,40.0,280.0,20.0,18.0,18.0,40.0,2022-09-29,wholesale
Average Price,33.0915,27.3165,30.8785,65.15140000000001,102.1285,97.31540000000001,92.4025,85.9928,39.247800000000005,51.3159,177.34349999999998,159.7759,135.6276,139.54930000000002,158.4085,112.53020000000001,44.4376,250.203,17.6362,21.9043,19.9389,34.5443,2022-09-30,wholesale
Maximum Price,57.0,38.0,62.0,105.0,122.0,130.0,116.0,117.0,47.0,74.0,240.0,211.0,200.0,190.0,220.0,175.0,90.0,519.34,27.0,45.0,45.0,80.0,2022-09-30,wholesale
Minimum Price,18.0,16.0,15.5,53.0,70.0,70.0,72.5,64.5,33.0,30.0,140.0,130.0,90.0,110.0,125.4,85.7,31.0,120.0,6.38,8.0,8.7,12.0,2022-09-30,wholesale
Modal Price,30.0,25.0,30.0,60.0,105.0,90.0,90.0,80.0,38.0,50.0,180.0,155.0,137.5,140.0,175.0,109.0,40.0,280.0,20.0,17.0,19.0,40.0,2022-09-30,wholesale
Average Price,33.5452,27.1939,30.8336,64.843,101.78829999999999,96.90459999999999,92.2167,85.7303,39.0824,50.739,176.77270000000001,159.3879,135.33780000000002,139.0783,158.2366,111.9075,43.9234,250.7669,17.5673,21.8264,19.7054,34.8712,2022-10-01,wholesale
Maximum Price,57.0,40.0,62.0,105.0,122.0,130.0,116.0,117.0,47.0,74.0,240.0,211.0,200.0,189.0,240.0,175.0,90.0,519.34,27.0,45.0,45.0,80.0,2022-10-01,wholesale
Minimum Price,19.0,16.0,21.0,53.0,70.0,70.0,72.5,64.5,33.0,30.0,140.0,130.0,86.0,110.0,127.0,85.0,31.0,125.0,6.38,8.0,8.7,12.0,2022-10-01,wholesale
Modal Price,30.0,25.0,30.0,60.0,105.0,90.0,90.0,80.0,38.0,50.0,180.0,155.0,125.0,140.0,180.0,120.0,40.0,280.0,15.0,16.0,18.0,40.0,2022-10-01,wholesale
Average Price,33.1366,26.7942,30.0534,62.9328,101.24510000000001,96.02,90.8833,84.7191,38.6073,49.776,177.2577,159.58870000000002,131.1113,138.1704,156.7726,111.344,42.5901,249.37740000000002,18.6996,20.693,18.4608,32.679,2022-10-02,wholesale
Maximum Price,54.0,38.0,55.0,90.0,122.0,123.0,120.0,117.0,46.0,74.0,240.0,210.0,185.0,180.0,240.0,168.0,90.0,500.0,27.0,38.0,35.0,57.0,2022-10-02,wholesale
Minimum Price,20.0,16.0,21.5,53.0,70.0,70.0,72.5,64.5,33.0,30.0,140.0,134.0,86.0,110.0,127.0,85.7,31.0,125.0,6.38,8.0,8.7,12.0,2022-10-02,wholesale
Modal Price,28.0,25.0,30.0,60.0,105.0,90.0,90.0,90.0,38.0,50.0,180.0,155.0,125.0,130.0,180.0,110.0,40.0,280.0,20.0,17.0,18.0,35.0,2022-10-02,wholesale
Average Price,33.4086,27.4716,31.038800000000002,65.3083,102.0253,97.6727,92.6661,86.1551,39.1856,51.228100000000005,177.2312,159.4365,135.5685,138.7669,157.7829,111.9498,44.6083,249.7867,17.465,22.187800000000003,20.1475,34.5309,2022-10-03,wholesale
Maximum Price,57.0,40.0,62.0,105.0,120.0,130.0,116.0,117.0,46.0,74.0,240.0,211.0,200.0,190.0,240.0,175.0,90.0,500.0,27.0,45.0,45.0,75.0,2022-10-03,wholesale
Minimum Price,18.0,16.0,15.5,53.0,70.0,70.0,72.5,64.5,33.0,30.0,140.0,130.0,85.0,110.0,127.0,85.0,31.0,120.0,6.38,8.0,8.7,12.0,2022-10-03,wholesale
Modal Price,28.0,25.0,30.0,61.0,105.0,90.0,90.0,90.0,38.0,50.0,180.0,150.0,125.0,140.0,170.0,115.0,40.0,240.0,15.0,17.0,18.0,40.0,2022-10-03,wholesale
Average Price,32.9602,26.9181,30.9021,64.37310000000001,101.5284,96.82469999999999,92.1215,85.16760000000001,39.1317,51.39020000000001,176.6343,158.8049,133.0362,138.1585,160.1833,111.45360000000001,43.8679,248.74939999999998,18.0773,21.793200000000002,20.0199,34.259899999999995,2022-10-04,wholesale
Maximum Price,54.0,38.0,62.0,100.0,126.0,130.0,120.0,117.0,48.0,74.0,240.0,210.0,197.0,182.0,240.0,175.0,90.0,519.34,27.0,45.0,45.0,75.0,2022-10-04,wholesale
Minimum Price,18.0,16.0,15.5,53.0,70.0,70.0,72.0,64.5,33.0,30.0,140.0,130.0,87.0,110.0,127.0,85.7,31.0,120.0,6.38,9.8,8.7,12.0,2022-10-04,wholesale
Modal Price,28.0,25.0,30.0,62.0,105.0,90.0,90.0,85.0,39.0,50.0,180.0,160.0,150.0,140.0,170.0,110.0,40.0,200.0,20.0,16.0,18.0,35.0,2022-10-04,wholesale
Average Price,32.9443,26.514200000000002,30.1897,63.6147,101.4868,96.5886,91.22930000000001,84.9923,38.9191,50.5608,177.14970000000002,159.4203,132.1515,138.7317,155.8271,108.99459999999999,43.1294,248.9525,18.3123,21.1426,19.2342,33.644800000000004,2022-10-05,wholesale
Maximum Price,54.0,38.0,55.0,100.0,120.0,123.0,120.0,117.0,46.0,74.0,240.0,210.0,190.0,189.0,240.0,176.0,90.0,519.34,27.0,38.0,45.0,70.0,2022-10-05,wholesale
Minimum Price,18.0,16.0,15.5,54.0,70.0,70.0,73.0,65.0,33.0,30.0,140.0,130.0,90.0,110.0,127.0,85.7,31.0,125.0,6.38,8.0,8.7,12.0,2022-10-05,wholesale
Modal Price,28.0,25.0,30.0,60.0,102.5,90.0,90.0,90.0,38.5,50.0,180.0,165.0,140.0,140.0,170.0,110.0,40.0,300.0,20.0,18.0,18.0,35.0,2022-10-05,wholesale
Average Price,33.1276,27.3158,30.899,65.1493,102.2067,97.4751,92.70280000000001,85.4639,39.1755,51.0036,177.56830000000002,158.6361,135.0694,137.82299999999998,156.5416,108.65700000000001,44.497,248.783,17.473399999999998,21.8541,20.130499999999998,35.0357,2022-10-06,wholesale
Maximum Price,57.0,40.0,62.0,105.0,126.0,130.0,120.0,115.0,48.0,74.0,255.8,210.0,200.0,190.0,240.0,178.0,90.0,500.0,27.0,45.0,45.0,75.0,2022-10-06,wholesale
Minimum Price,18.0,16.0,15.5,53.0,70.0,70.0,72.0,65.0,33.0,30.0,140.0,129.5,90.0,110.0,125.4,75.0,31.0,120.0,6.38,8.0,8.7,12.0,2022-10-06,wholesale
Modal Price,28.0,25.0,30.0,60.0,105.0,90.0,90.0,90.0,38.0,50.0,180.0,157.5,135.0,140.0,160.0,120.0,40.0,240.0,20.0,18.0,20.0,40.0,2022-10-06,wholesale
Average Price,33.3491,27.337600000000002,30.9042,65.0734,101.9906,97.4251,92.79780000000001,85.6327,39.182199999999995,51.16310000000001,177.15540000000001,158.3039,134.817,137.4349,157.3135,109.76459999999999,44.538999999999994,249.174,17.5166,21.7749,20.3833,35.302600000000005,2022-10-07,wholesale
Maximum Price,57.0,40.0,62.0,105.0,126.0,130.0,120.0,115.0,48.0,74.0,255.8,210.0,200.0,190.0,240.0,178.5,90.0,500.0,27.0,45.0,45.0,75.0,2022-10-07,wholesale
Minimum Price,17.5,16.0,15.5,53.0,70.0,70.0,72.0,65.0,33.0,30.0,140.0,129.5,90.0,110.0,125.0,75.0,31.0,120.0,6.38,8.0,8.7,12.5,2022-10-07,wholesale
Modal Price,30.0,25.0,32.0,60.0,105.0,90.0,90.0,90.0,38.0,50.0,182.5,155.0,140.0,140.0,150.0,120.0,40.0,240.0,20.0,17.0,20.0,40.0,2022-10-07,wholesale
Average Price,32.5558,26.723200000000002,30.667399999999997,64.2275,101.4542,95.84309999999999,92.4175,85.1142,39.213899999999995,51.25149999999999,175.8841,158.7854,133.5815,137.8049,157.9775,110.39620000000001,43.46770000000001,255.0237,18.0796,21.119,19.7378,35.153600000000004,2022-10-08,wholesale
Maximum Price,54.0,38.0,62.0,100.0,126.0,123.0,120.0,115.0,48.0,74.0,240.0,210.0,200.0,190.0,240.0,178.5,90.0,519.34,27.0,45.0,45.0,70.0,2022-10-08,wholesale
Minimum Price,17.0,16.0,21.0,53.0,70.0,70.0,74.25,69.0,33.0,30.0,140.0,129.5,90.0,110.0,125.0,85.0,31.0,125.0,6.38,8.0,8.7,12.5,2022-10-08,wholesale
Modal Price,30.0,24.0,31.0,60.0,105.0,90.0,90.0,80.0,38.0,50.0,180.0,155.0,145.0,135.0,180.0,120.0,40.0,280.0,20.0,16.0,20.0,40.0,2022-10-08,wholesale
Average Price,32.6009,26.4939,30.201700000000002,63.1604,100.977,95.7904,91.4798,84.4818,38.7614,49.833800000000004,176.7059,158.789,130.153,137.7109,155.3688,109.94149999999999,42.6241,249.53709999999998,18.3948,20.4963,18.7324,34.1659,2022-10-09,wholesale
Maximum Price,54.0,38.0,55.0,90.0,120.0,123.0,120.0,115.0,46.0,72.0,240.0,208.0,185.0,189.0,240.0,161.0,90.0,500.0,27.0,35.5,39.0,60.0,2022-10-09,wholesale
Minimum Price,16.75,16.0,21.0,53.0,70.0,70.0,73.0,65.0,33.0,30.0,140.0,129.5,90.0,110.0,125.0,84.0,31.0,125.0,6.38,8.0,8.7,14.0,2022-10-09,wholesale
Modal Price,30.0,24.0,30.0,61.0,105.0,90.0,90.0,80.0,38.5,52.5,180.0,155.0,120.0,140.0,180.0,108.0,40.0,280.0,15.0,17.0,18.0,40.0,2022-10-09,wholesale
Average Price,33.15,27.4425,30.6751,65.064,101.97219999999999,97.2536,92.7582,85.4954,39.2226,51.22689999999999,177.53689999999997,158.482,133.7441,137.8528,155.2229,109.44229999999999,44.2878,249.69009999999997,17.4136,21.8988,20.6582,35.6059,2022-10-10,wholesale
Maximum Price,57.0,40.0,55.0,105.0,120.0,130.0,116.0,115.0,46.0,72.0,255.8,210.0,200.0,190.0,240.0,161.0,90.0,519.34,27.0,40.0,45.0,70.0,2022-10-10,wholesale
Minimum Price,17.0,16.0,15.5,53.0,70.0,70.0,73.0,65.0,33.0,30.0,140.0,130.5,90.0,110.0,125.9,75.0,31.0,120.0,6.38,8.0,8.7,12.5,2022-10-10,wholesale
Modal Price,30.0,25.0,32.0,60.0,105.0,90.0,90.0,80.0,38.0,50.0,185.0,152.5,140.0,140.0,180.0,110.0,40.0,280.0,10.0,18.0,20.0,40.0,2022-10-10,wholesale
Average Price,33.104,27.4142,30.918000000000003,65.08,102.1163,97.1212,92.766,85.49870000000001,39.2415,51.5629,177.55450000000002,158.58370000000002,134.1125,138.44629999999998,157.6991,110.07209999999999,44.574799999999996,249.5909,17.555999999999997,22.071199999999997,21.086599999999997,36.0743,2022-10-11,wholesale
Maximum Price,57.0,38.0,62.0,105.0,126.0,130.0,120.0,115.0,48.0,72.0,255.8,210.0,200.0,190.0,240.0,175.0,90.0,519.34,27.0,45.0,45.0,75.0,2022-10-11,wholesale
Minimum Price,17.0,16.0,15.5,53.0,70.0,70.0,72.0,65.0,33.0,30.0,140.0,130.5,90.0,110.0,125.9,75.0,31.0,120.0,6.38,8.0,8.7,14.0,2022-10-11,wholesale
Modal Price,30.0,25.5,30.0,60.0,105.0,90.0,90.0,80.0,38.0,50.0,185.0,155.0,140.0,140.0,180.0,120.0,40.0,240.0,20.0,18.0,20.0,40.0,2022-10-11,wholesale
Average Price,32.9256,27.5139,31.050500000000003,65.0595,102.0878,97.30239999999999,92.8507,85.4251,39.303000000000004,51.4622,177.8197,159.2447,134.7725,138.6657,158.5029,110.8404,44.365100000000005,249.3616,17.6155,22.144299999999998,21.2667,36.2024,2022-10-12,wholesale
Maximum Price,57.0,40.0,62.0,105.0,126.0,130.0,130.0,115.0,48.0,72.0,255.8,208.0,200.0,190.0,240.0,175.5,90.0,519.34,27.0,45.0,45.0,75.0,2022-10-12,wholesale
Minimum Price,16.5,16.0,15.5,53.0,70.0,70.0,72.0,65.0,33.0,30.0,140.0,130.5,90.0,110.0,125.9,75.0,31.0,120.0,6.29,8.0,8.7,14.0,2022-10-12,wholesale
Modal Price,30.0,26.0,30.0,60.0,100.0,90.0,90.0,80.0,39.0,50.0,182.5,155.0,140.0,140.0,170.0,100.0,40.0,280.0,20.0,16.0,20.0,40.0,2022-10-12,wholesale
Average Price,33.0309,27.3611,30.9312,65.028,101.9925,97.3018,92.9455,85.50370000000001,39.231300000000005,51.4775,177.7143,158.9186,134.3706,138.9926,158.4075,110.3408,44.4435,250.27,17.548,22.2088,21.296599999999998,36.6665,2022-10-13,wholesale
Maximum Price,57.0,40.0,62.0,105.0,126.0,130.0,130.0,115.0,48.0,72.0,255.8,210.0,200.0,190.0,240.0,175.6,90.0,519.34,27.0,45.0,45.0,75.0,2022-10-13,wholesale
Minimum Price,17.0,16.0,15.5,53.0,70.0,70.0,73.0,65.0,33.0,30.0,140.0,130.5,87.0,110.0,126.0,75.0,31.0,120.0,6.29,8.0,8.7,13.0,2022-10-13,wholesale
Modal Price,30.0,25.0,30.0,60.0,105.0,90.0,90.0,80.0,39.0,50.0,185.0,150.0,140.0,140.0,160.0,100.0,40.0,280.0,20.0,17.0,20.0,40.0,2022-10-13,wholesale
Average Price,33.3111,27.565900000000003,31.0073,65.166,102.2999,97.4524,93.18180000000001,85.6153,39.2217,51.4943,177.81240000000003,158.5401,134.0129,139.2655,158.9888,110.3514,44.5816,248.9461,17.573900000000002,22.2685,21.7135,37.1243,2022-10-14,wholesale
Maximum Price,57.7,40.0,62.0,105.0,126.0,130.0,130.0,115.0,48.0,72.0,240.0,210.0,200.0,190.0,240.0,175.6,90.0,519.34,27.0,45.0,45.0,75.0,2022-10-14,wholesale
Minimum Price,17.0,16.0,15.5,53.0,70.0,70.0,72.0,65.0,33.0,30.0,140.0,130.5,87.0,110.0,126.0,75.0,31.7,120.0,6.29,8.0,9.1,14.5,2022-10-14,wholesale
Modal Price,30.0,25.0,30.0,60.0,110.0,90.0,90.0,80.0,39.0,50.0,180.0,150.0,140.0,140.0,160.0,100.0,40.0,210.0,20.0,16.0,19.0,40.0,2022-10-14,wholesale
Average Price,33.2193,27.1765,31.072,64.5429,102.20479999999999,97.05030000000001,93.0244,85.3435,39.1722,51.044399999999996,178.07139999999998,158.918,134.2013,139.9579,158.3906,110.8087,44.186099999999996,252.0212,17.6741,22.2621,21.460700000000003,37.353899999999996,2022-10-15,wholesale
Maximum Price,57.0,40.0,62.0,105.0,126.0,130.0,130.0,115.0,48.0,72.0,240.0,210.0,200.0,190.0,240.0,175.6,90.0,519.34,27.0,50.0,45.0,75.0,2022-10-15,wholesale
Minimum Price,17.5,16.0,21.0,53.0,70.0,70.0,73.0,65.0,33.0,30.0,140.0,133.5,87.0,110.0,126.0,75.0,32.0,125.0,6.29,10.0,9.1,12.5,2022-10-15,wholesale
Modal Price,31.0,25.0,30.0,60.0,110.0,90.0,90.0,80.0,39.0,50.0,180.0,155.0,140.0,140.0,170.0,100.0,40.0,210.0,20.0,18.0,18.0,40.0,2022-10-15,wholesale
Average Price,32.9073,26.628400000000003,30.2792,62.9042,101.574,96.139,91.45280000000001,83.934,38.6606,49.607299999999995,177.5756,158.2732,128.9636,139.2988,157.066,110.5802,42.6504,250.44169999999997,18.3072,21.0387,20.1398,35.708400000000005,2022-10-16,wholesale
Maximum Price,54.0,38.0,55.0,90.0,120.0,122.0,116.0,115.0,46.0,72.0,240.0,210.0,185.0,180.0,240.0,175.6,90.0,500.0,27.0,38.0,42.0,62.0,2022-10-16,wholesale
Minimum Price,17.2,16.0,21.0,53.0,70.0,70.0,73.0,65.0,33.0,30.0,140.0,133.5,87.0,110.0,126.0,82.0,32.0,125.0,6.29,8.0,10.0,15.0,2022-10-16,wholesale
Modal Price,30.0,25.0,30.0,60.0,105.0,90.0,90.0,80.0,39.0,50.0,180.0,150.0,125.0,140.0,170.0,100.0,40.0,220.0,20.0,18.0,18.0,35.0,2022-10-16,wholesale
Average Price,32.986799999999995,27.2069,30.852199999999996,64.5744,102.1092,97.1469,92.931,85.1648,39.2868,51.5692,178.27700000000002,158.377,133.737,139.6247,159.1413,110.0791,44.396,250.56990000000002,17.6425,22.4096,22.1917,37.7394,2022-10-17,wholesale
Maximum Price,57.7,38.0,62.0,105.0,126.0,130.0,130.0,115.0,48.0,72.0,240.0,210.0,200.0,190.0,240.0,175.6,90.0,519.34,27.0,50.0,45.0,75.0,2022-10-17,wholesale
Minimum Price,17.0,16.0,15.5,53.0,70.0,70.0,72.0,65.0,33.0,30.0,140.0,130.5,89.0,110.0,126.0,75.0,32.0,120.0,6.0,10.0,10.0,12.5,2022-10-17,wholesale
Modal Price,32.0,25.0,30.0,60.0,102.5,90.0,90.0,80.0,39.0,50.0,185.0,150.0,140.0,140.0,170.0,100.0,41.0,210.0,20.0,20.0,20.0,40.0,2022-10-17,wholesale
Average Price,33.0586,27.355100000000004,30.894099999999998,64.5788,102.045,96.8955,92.7755,85.2103,39.354099999999995,51.5664,178.0131,158.5094,133.0624,139.6513,159.5765,110.0063,44.7048,252.3121,17.7475,22.534299999999998,22.4719,38.3836,2022-10-18,wholesale
Maximum Price,57.7,38.0,62.0,105.0,126.0,130.0,130.0,115.0,48.0,72.0,240.0,210.0,200.0,190.0,240.0,175.6,90.0,519.34,27.0,50.0,45.0,75.0,2022-10-18,wholesale
Minimum Price,17.0,16.0,15.5,53.0,70.0,70.0,72.0,65.0,33.0,30.0,140.0,134.5,90.0,110.0,126.0,75.0,32.0,120.0,6.0,8.0,10.0,14.5,2022-10-18,wholesale
Modal Price,30.0,25.0,30.0,60.0,110.0,90.0,90.0,80.0,39.0,50.0,180.0,150.0,137.5,140.0,175.0,100.0,40.0,220.0,20.0,20.0,20.0,40.0,2022-10-18,wholesale
Average Price,33.0426,27.2759,30.843000000000004,64.5755,102.041,97.26809999999999,93.00959999999999,85.3208,39.3868,51.833800000000004,178.4874,158.6052,133.8245,140.3757,160.3287,110.34299999999999,44.5446,252.84709999999998,17.9108,22.663400000000003,22.734899999999996,38.24,2022-10-19,wholesale
Maximum Price,57.7,38.0,62.0,105.0,126.0,130.0,130.0,115.0,48.0,72.0,240.0,220.0,200.0,190.0,240.0,175.6,90.0,519.34,27.0,50.0,45.0,75.0,2022-10-19,wholesale
Minimum Price,17.0,16.0,15.5,52.0,70.0,70.0,73.0,65.0,33.0,30.0,140.0,134.5,90.0,110.0,126.0,75.0,32.0,120.0,6.0,8.0,10.0,14.5,2022-10-19,wholesale
Modal Price,30.0,24.5,30.0,60.0,100.0,90.0,90.0,80.0,39.0,50.0,180.0,150.0,145.0,140.0,170.0,100.0,40.0,233.3333,20.0,20.0,20.0,40.0,2022-10-19,wholesale
Average Price,33.3041,27.3196,30.889499999999998,64.7674,102.34389999999999,97.65879999999999,93.16040000000001,85.48530000000001,39.2935,51.6435,178.821,158.6578,134.24190000000002,140.0556,159.1497,109.8882,44.559,251.5067,17.8245,22.8592,22.9056,38.0984,2022-10-20,wholesale
Maximum Price,57.7,40.0,62.0,105.0,126.0,130.0,130.0,115.0,48.0,72.0,240.0,210.0,200.0,190.0,240.0,175.8,90.0,519.34,27.0,50.0,45.0,75.0,2022-10-20,wholesale
Minimum Price,17.0,16.0,15.5,52.0,70.0,70.0,72.0,65.0,33.0,30.0,140.0,135.0,90.0,110.0,126.0,75.0,32.0,120.0,5.8,10.0,10.0,12.5,2022-10-20,wholesale
Modal Price,31.0,24.0,30.0,60.0,105.0,90.0,90.0,80.0,39.0,50.0,180.0,150.0,150.0,140.0,170.0,100.0,40.0,200.0,10.0,20.0,20.0,40.0,2022-10-20,wholesale
Average Price,33.1542,27.427,30.9043,64.8612,102.2713,97.3976,93.20100000000001,85.47399999999999,39.3011,51.57770000000001,178.42340000000002,158.8212,134.1412,141.0209,159.3895,110.1987,44.7468,249.14939999999999,17.723699999999997,22.761300000000002,23.076999999999998,38.0411,2022-10-21,wholesale
Maximum Price,58.7,40.0,62.0,105.0,130.0,130.0,130.0,115.0,48.0,72.0,240.0,210.0,200.0,190.0,240.0,175.8,90.0,519.34,27.0,50.0,45.0,75.0,2022-10-21,wholesale
Minimum Price,17.0,16.0,15.5,51.0,70.0,70.0,72.0,65.0,33.0,30.0,140.0,135.0,90.0,110.0,126.0,75.0,32.0,120.0,5.8,8.0,10.0,14.0,2022-10-21,wholesale
Modal Price,30.0,24.0,30.0,60.0,107.5,95.0,90.0,80.0,39.0,50.0,185.0,150.0,125.0,140.0,170.0,100.0,40.0,220.0,20.0,20.0,20.0,40.0,2022-10-21,wholesale
Average Price,33.115,27.113000000000003,30.9482,64.4162,102.21260000000001,96.9467,92.75389999999999,85.2534,39.1336,51.419799999999995,178.38119999999998,158.6482,133.4125,140.4314,159.4299,110.146,44.21979999999999,249.9355,17.7717,22.729699999999998,22.645300000000002,37.8048,2022-10-22,wholesale
Maximum Price,58.7,40.0,62.0,105.0,130.0,130.0,130.0,115.0,48.0,72.0,240.0,220.0,200.0,190.0,235.0,175.8,90.0,519.34,27.0,50.0,45.0,75.0,2022-10-22,wholesale
Minimum Price,17.0,16.0,21.0,51.0,70.0,70.0,72.0,65.0,33.0,30.0,140.0,135.0,90.0,110.0,126.0,75.0,32.0,125.0,5.8,10.0,10.0,12.5,2022-10-22,wholesale
Modal Price,30.0,24.0,30.0,60.0,105.0,92.5,90.0,80.0,39.0,50.0,185.0,150.0,132.5,140.0,170.0,102.5,40.0,220.0,10.0,20.0,20.0,40.0,2022-10-22,wholesale
Average Price,32.9358,26.7577,30.159200000000002,62.9811,100.96610000000001,96.0403,91.3032,84.45649999999999,38.5574,49.9497,177.5807,158.30190000000002,129.2477,140.4933,158.3324,109.48049999999999,42.7492,248.50560000000002,18.2758,21.777600000000003,21.2535,35.9732,2022-10-23,wholesale
Maximum Price,54.0,38.0,55.0,90.0,130.0,122.0,118.0,114.0,46.0,72.0,240.0,210.0,181.32,186.0,240.0,155.0,90.0,500.0,26.94,42.0,42.0,61.0,2022-10-23,wholesale
Minimum Price,18.0,16.0,22.0,51.0,70.0,70.0,73.0,65.0,33.0,30.0,140.0,135.5,90.0,120.0,126.0,85.6,32.0,130.0,5.8,10.0,11.1,14.0,2022-10-23,wholesale
Modal Price,32.0,26.0,30.0,60.0,105.0,95.0,90.0,80.0,38.5,50.0,185.0,152.5,125.0,142.5,170.0,105.0,40.0,220.0,22.0,18.0,20.0,30.0,2022-10-23,wholesale
Average Price,32.8769,26.9375,30.7238,63.9587,102.06459999999998,96.3861,93.0015,85.2303,39.1526,51.5424,177.39939999999999,158.8042,130.7722,139.2254,157.7167,109.27510000000001,43.6942,253.6808,17.661199999999997,22.5599,22.8646,38.3795,2022-10-24,wholesale
Maximum Price,54.0,38.0,50.0,98.0,130.0,121.0,130.0,115.0,46.0,72.0,240.0,210.0,200.0,190.0,240.0,155.0,90.0,519.34,26.5,36.0,42.0,75.0,2022-10-24,wholesale
Minimum Price,17.2,17.0,15.5,51.0,70.0,70.0,73.0,65.0,33.0,30.0,140.0,135.5,90.0,117.0,126.0,83.0,32.0,125.0,5.8,10.0,11.25,13.0,2022-10-24,wholesale
Modal Price,30.0,25.5,30.0,60.0,105.0,90.0,90.0,78.0,39.0,50.0,185.0,155.0,130.0,145.0,170.0,110.0,40.0,210.0,10.0,21.0,20.0,45.0,2022-10-24,wholesale
Average Price,33.3942,27.7321,31.210700000000003,65.2916,102.94239999999999,98.0395,93.81530000000001,85.8749,39.2596,51.937799999999996,178.46830000000003,159.2967,134.0679,140.541,159.8486,110.5351,45.1337,248.6395,17.6086,23.4102,23.4631,38.0345,2022-10-25,wholesale
Maximum Price,58.7,38.0,62.0,105.0,130.0,130.0,130.0,123.0,48.0,72.0,240.0,220.0,200.0,190.0,240.0,155.0,90.0,519.34,26.94,50.0,45.0,75.0,2022-10-25,wholesale
Minimum Price,17.2,17.0,16.2,51.0,70.0,70.0,72.0,65.0,33.0,30.0,140.0,135.0,90.0,110.0,126.0,75.0,32.0,120.0,5.8,8.0,11.2,12.0,2022-10-25,wholesale
Modal Price,32.0,28.0,30.0,65.0,100.0,92.5,90.0,80.0,39.0,50.0,185.0,155.0,125.0,140.0,170.0,110.0,40.0,220.0,20.0,18.0,20.0,40.0,2022-10-25,wholesale
Average Price,33.4349,27.7733,31.17,65.2516,102.8345,97.8316,93.63959999999999,85.7482,39.309,51.8441,178.5194,159.2062,134.2322,140.4532,160.0104,110.7377,45.1525,248.3958,17.423199999999998,23.4641,23.465,37.649499999999996,2022-10-26,wholesale
Maximum Price,59.0,40.0,62.0,105.0,126.0,130.0,120.0,123.0,48.0,72.0,251.0,220.0,200.0,190.0,240.0,175.8,90.0,500.0,26.5,50.0,45.0,75.0,2022-10-26,wholesale
Minimum Price,17.2,17.0,15.5,52.0,70.0,70.0,72.0,65.0,33.0,30.0,140.0,135.0,90.0,110.0,126.0,75.0,32.0,120.0,5.8,8.0,11.25,10.0,2022-10-26,wholesale
